ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Meta: add-specification","Meta: model-name","Meta: _jet_woo_template","Meta: _template_type"
3432,simple,ETECH00120,"ECO TANK M3170",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;PRINT ,SCAN,COPY,DUPLEX PRINTING,ETHERNET,ADF,&amp;FAX&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">PRINT ,SCAN,COPY,DUPLEX PRINTING,ETHERNET,ADF,&amp;FAX</span>","PRINT RESOLUTION OF 2400DPI, HIGH PRINT SPEED OF 39 PPM, ISO PRINT SPEED OF 20 IPM,HI SPEED USB AND WIFI DIRECT CONNECTIVITY, GOOGLE CLOUD PRINT AND APPLE AIRPRINT, WARRANTY OF 3YEARS OR 100,000 PAGES,\nMODEl :- M3170",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/M3170-1.jpg,,,,,,,,,0,,M3170,,default
3433,simple,ETECH00121,"ECO TANK M3180",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;PRINT ,SCAN,COPY,DUPLEX PRINTING,ETHERNET,ADF,&amp;FAX&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">PRINT ,SCAN,COPY,DUPLEX PRINTING,ETHERNET,ADF,&amp;FAX</span>","PRINT RESOLUTION OF 2400DPI, HIGH PRINT SPEED OF 39 PPM, ISO PRINT SPEED OF 20 IPM,HI SPEED USB AND WIFI DIRECT CONNECTIVITY,PCL SUPPORT, GOOGLE CLOUD PRINT AND APPLE AIRPRINT, WARRANTY OF 3YEARS OR 100,000 PAGES,\nMODEl :- M3180",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/M3180-1.jpg,,,,,,,,,0,,M3180,,default
3434,simple,ETECH00122,"OFFICE AND BUSINESS PRINTERS (A4)RIPS WF- C579R",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;UP TO 50,000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">UP TO 50,000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,</span>","A4 COLOUR PRINTER,SCANNER,COPIER,FAX, INK PACK YIELDS OF UP TO 50,000 PRINTS (BLACK) AND 20,000 PRINTS (COMPOSITE COLOUR) A4 PRINTING AT UP TO 24 IPM (BLACK AND COLOUR) PAPER CAPACITY OF UP TO 1,330 SHEETS, LOW POWER CONSUMPTION OF 0.029KW (29 WATTS),\nMODEl :- C579R",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/C579R-1.jpg,,,,,,,,,0,,C579R,,default
3435,simple,ETECH00123,"OFFICE AND BUSINESS PRINTERS (A4)RIPS WF- C5790",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;UP TO 10,000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">UP TO 10,000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,</span>","A4 COLOUR PRINTER,SCANNER,COPIER,FAX, INK PACK YIELDS OF UP TO 10,000 PRINTS (BLACK) AND 5,000 PRINTS (COMPOSITE COLOUR) A4 PRINTING AT UP TO 24 IPM (BLACK AND COLOUR) PAPER CAPACITY OF UP TO 830 SHEETS, LOW POWER CONSUMPTION OF 0.025KW (25 WATTS),BOOST PRODUCTIVITY AND MONITOR PRINT USAGE WITH EPSON PRINT ADMIN,\nMODEl :- C5790",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/C5790-1.jpg,,,,,,,,,0,,C5790,,default
3436,simple,ETECH00124,"OFFICE AND BUSINESS PRINTERS (A4) RIP WF-M5298",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;UP TO 40,000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">UP TO 40,000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,</span>","A4 MONOCHROME PRINTER PRINT YIELD OF OU TP 40,000 PRINT, A4 PRINTING AT UP TO 24IPM, PAPER CAPACITY OF UP TO 251 SHEETS LOW POWER CONUMPTION OF 0.022KW (22WATTS),\nMODEl :- M5298",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/M5298-1.jpg,,,,,,,,,0,,M5298,,default
3437,simple,ETECH00125,"OFFICE AND BUSINESS PRINTERS (A4) RIP WF-M5799",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;UP TO 40,000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">UP TO 40,000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,</span>","A4 MONOCHROME , PRINTER,SCANNER,COPIER,FAX PRINT YIELD OF UP TO 40,000 PRINTS, A4 PRINTING AT UP TO 24IPM, PAPER CAPACITY OF UP TO 830 SHEETS, LOW POWER CONSUMPTION OF 0.023KW (23WATTS) BOOST PRODUCTIVITY AND MONITOR PRINT USAGE WITH EPSON PRINT ADMIN,\nMODEl :- M5799",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/M5799-1.jpg,,,,,,,,,0,,M5799,,default
3438,simple,ETECH00126,"OFFICE AND BUSINESS PRINTERS (A3+)RIP WF-C879R",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;UP TO 86,0000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">UP TO 86,0000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,</span>","A3+COLOUR PRINTER,SCANNER,COPIER,FAX PRINT YIELD OF UP TO 86,000 PRINT (BLACK) AND 50,000 PRINT (COMPOSITE COLOUR),A4 PRINTING AT UP TO 25IPM (BLACK) AND 24 IPM (COLOUR) MAXIMUM PAPER INPUT CAPACITY (64GSM) OF 1985 SHEETS LOW POWER CONSUMPTION OF 0.042 KW (42 /50 WATTS),\nMODEl :- C879R",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/C879R-1.jpg,,,,,,,,,0,,C879R,,default
3439,simple,ETECH00127,"OFFICE AND BUSINESS PRINTERS (A3+)RIP WF-C878R",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;UP TO 86,0000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">UP TO 86,0000 PRINTS PER INK CHANGE,PRINT SPEED,DUPLEX PRINTING, EPSON CONNECT,LOW COST PER PRINT,</span>","A3+COLOUR PRINTER,SCANNER,COPIER,FAX PRINT YIELD OF UP TO 86,000 PRINT (BLACK) AND 50,000 PRINT (COMPOSITE COLOUR),A4 PRINTING AT UP TO 25IPM (BLACK) AND 24 IPM (COLOUR) MAXIMUM PAPER INPUT CAPACITY (64GSM) OF 1985 SHEETS LOW POWER CONSUMPTION OF 0.042 KW (42 /50 WATTS),\nMODEl :- C878R",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/C878R-1.jpg,,,,,,,,,0,,C878R,,default
3440,simple,ETECH00128,"OFFICE AND BUSINESS PRINTERS (A3+) WF-C20600",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;SUPERIOR PRINT SPEED,DUPLEX PRINTING, MOBILE OR CLOUD PRINTING,&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">SUPERIOR PRINT SPEED,DUPLEX PRINTING, MOBILE OR CLOUD PRINTING,</span>","A3+COLOUR PRINTER,SCANNER,COPIER,FAX UP TO 100,000 PRINTS (BLACK) AND 50,000 PRINTS (COMPOSITE COLOUR) 60IPM (WF-C20600) / 75IPM (WF-C20750) /100 IPM (WF-C21000) PRINT SPEED, MAXIMUM DUTY CYCLE OF 400,000 PAGES PER MONTH, BOOST PRODUCTIVITY AND MONITOR PRINT USAGE WITH EPSON PRINT ADMIN, LOW POWER CONSUMTION OF 300 WATTS (WF-C20600)/300WATTS(WF-20750)/320WATTS(WF-21000),\nMODEl :- WF-C20600",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/WF-C20600-1.jpg,,,,,,,,,0,,WF-C20600,,default
3441,simple,ETECH00131,"OFFICE AND BUSINESS PRINTERS (A3+) WORKFORCE ENTERPRISE WF-M20590",1,0,visible,,"A3 MONOCHOROME PRINTER,SCANNER,COPIER UP TO 120,000 PRINTS,(60,000 PRINTS*2INK CARTRIGES) PRINT SPEED OF 100 IPM, LOW POWER CONSUMPTION OF 180 WATTS, 5,350SHEETS (80 GSM) MAX PAPER INPUT WITH OPTIONAL HIGH CAPACITY INPUT TRAY, BOOST PRODUCTIVITY AND MONITOR PRINT USAGE WITH EPSON PRINT ADMIN\nMODEl :- M20590",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/M20590-1.jpg,,,,,,,,,0,,,,
3442,simple,ETECH00132,"PHOTO ECOTANK PRINTER (A5) PM520",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;A5, PRINT , WIFI DIRECT&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">A5, PRINT , WIFI DIRECT</span>","PRINT RESOLUTION OF 5760DPI, PRINT SPEED-36SECS PER 10CM*15CM(A*6) BORDERLESS PHOTO, 6,9CM (2.7)LCD SCREEN, CUSTOM TEMPLATE FOR PASSPORT AND VISA PHOTO, ECONOMICAL 8-UP (2/4/6/8/) PASSPORT-SIZE AND, 16-UP STAMP-SIZE PHOT, PICBRIDGE,USB DIRECT,BUILT-IN MEMORY CARD SLOT,WIRELESS PRINTING WITH EPSON IPRINT,AIRPRINT,AND GOOGLE CLOUD PRINT,\nMODEl :- PM520",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/PM520-1.jpg,,,,,,,,,0,,PM520,,default
3443,simple,ETECH00133,"PHOTO ECOTANK PRINTER (A4) L805",1,0,visible,"A4, WIFI,PRINT","WORLD'S FIRST ORIGINAL 6-COLOUR INK SYSTEM, PRINT RESOLUTION OF 5760 DPI, 12 SEC PER 10CM*15CM (4*6) BORDERLESS PHOTO,DRAFT PRINT SPEED-37PPM (BLACK),38PPM (COLOUR) DIRECT PRINTING ON CDs/DVDs, WIRELESS PRINTING WITH EPSON IPRINT-INTEGATED WIRELESS CONNECTIVITY, FOR EASY AND FLEXIBLE SHARED AND MOBILE PRINTING,\nMODEl :- L805",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/05/L805-1.jpg,,,,,,,,,0,,L805,,default
3444,simple,ETECH00134,"PHOTO ECOTANK PRINTER (A4) L810",1,0,visible,"<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;A4, PRINT&quot;}"" data-sheets-userformat=""{&quot;2&quot;:15353,&quot;3&quot;:{&quot;1&quot;:0},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:1,&quot;10&quot;:2,&quot;11&quot;:4,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:9}"">A4, PRINT</span>","WORLD'S FIRST ORIGINAL 6-COLOUR INK SYSTEM PRINT RESOLUTION OF 5760 DPI,PC-LESS PHOTO PRINTING FROM CAMERA AND MEMORY CARDS, HIGH YIELD OF 1800 10CM*15CM (4*6) PHOTOS,PRINT SPEED-37 PPM (BLACK),38PPM (COLOUR), 12SEC PER PER 10CM*15CM (4*6) BORDERLESS PHOTO, 6.9CM (2.7) COLOUR LCD TOUCHSCREEN PANEL, DIRECT PRINTING ON CDs/DVDs, A4 BORDERLESS PRINTING,\nMODEl :- L810",,,taxable,,1,30,,0,0,,,,,1,,,,Uncategorized,,,https://etechnopolis.thinksurfmedia.com/wp-content/uploads/2023/01/PHOTOECOTANKPRINTERA4L810.png,,,,,,,,,0,,L810,,default
